experiment_id,norm_lambdas
experiment_id,norm_lambdas
QOZSO0KT,"OrderedDict([('mean', 0.005426111914690906), ('std', 0.996280712686016), ('median', 0.003953602427577233), ('5.0%', -1.6501223532434703), ('95.0%', 1.6193130178452655), ('n_eff', 66685.74735621265), ('r_hat', 1.0037218805812647)])"
experiment_id,norm_lambdas
VDQWTPHY,"OrderedDict([('mean', -0.0012401317051345699), ('std', 0.9970822330830664), ('median', 0.0034874637130609992), ('5.0%', -1.6538880249412826), ('95.0%', 1.6175193751651822), ('n_eff', 76774.79313639842), ('r_hat', 1.0045566762165052)])"
experiment_id,norm_lambdas
84H9G115,"OrderedDict([('mean', 0.010727512282593896), ('std', 0.9975424272864534), ('median', 0.009210356853816853), ('5.0%', -1.5888622063265412), ('95.0%', 1.6846425109198115), ('n_eff', 65790.32206387553), ('r_hat', 1.000183316043663)])"
experiment_id,norm_lambdas
MBVIHZOM,"OrderedDict([('mean', -0.0005142355486979531), ('std', 0.9937308613942788), ('median', -0.0015854036215355244), ('5.0%', -1.6594446845132815), ('95.0%', 1.604895627590163), ('n_eff', 77781.6852191165), ('r_hat', 1.002440471826119)])"
experiment_id,norm_lambdas
ONVEPM9J,"OrderedDict([('mean', -0.024278854289951933), ('std', 1.6438682553819197), ('median', -0.011768819261712249), ('5.0%', -1.9495967894234827), ('95.0%', 1.8799958787800943), ('n_eff', 436654.96523770073), ('r_hat', 1.0006400499116364)])"
experiment_id,norm_lambdas
1HV4RFU7,"OrderedDict([('mean', -0.30254377927418846), ('std', 4.715850265129164), ('median', -0.1003174316958198), ('5.0%', -4.821045832072488), ('95.0%', 4.5808296850957895), ('n_eff', 686911.1926217431), ('r_hat', 1.0083961540136361)])"
experiment_id,norm_lambdas
WIYJDHB9,"OrderedDict([('mean', 0.008291363950347082), ('std', 0.9997621582745911), ('median', 0.009567504207948212), ('5.0%', -1.6163706913110545), ('95.0%', 1.6500571986368686), ('n_eff', 65196.90337738442), ('r_hat', 1.0067060234098735)])"
experiment_id,norm_lambdas
RG5P8LZ0,"OrderedDict([('mean', 0.005426111914690906), ('std', 0.996280712686016), ('median', 0.003953602427577233), ('5.0%', -1.6501223532434703), ('95.0%', 1.6193130178452655), ('n_eff', 66685.74735621265), ('r_hat', 1.0037218805812647)])"
experiment_id,norm_lambdas
OCXMX2ZX,"OrderedDict([('mean', 0.00286135962336804), ('std', 0.9926130851411318), ('median', -0.0003823399992783272), ('5.0%', -1.6512849856179501), ('95.0%', 1.603618970170477), ('n_eff', 66249.14370902606), ('r_hat', 1.0013763645152374)])"
experiment_id,norm_lambdas
WA2HGB8D,"OrderedDict([('mean', 0.0085393479228231), ('std', 1.0002290084622316), ('median', 0.006473164991922239), ('5.0%', -1.638552873207272), ('95.0%', 1.6297851365898444), ('n_eff', 66337.22306577048), ('r_hat', 1.0055207979298961)])"
experiment_id,norm_lambdas
TXBQAKEO,"OrderedDict([('mean', -0.0025007858032726504), ('std', 0.9962087968331154), ('median', -0.005651325294357568), ('5.0%', -1.658372379399954), ('95.0%', 1.6097056348851257), ('n_eff', 78954.42006491033), ('r_hat', 1.000189183922775)])"
experiment_id,norm_lambdas
MS95ELSJ,"OrderedDict([('mean', 0.012357764209960414), ('std', 1.4895193801848208), ('median', 0.024208658710401655), ('5.0%', -1.8114400811293432), ('95.0%', 1.8320372413013652), ('n_eff', 658100.8037121542), ('r_hat', 0.9959524625049366)])"
experiment_id,norm_lambdas
P6C0PAV8,"OrderedDict([('mean', -0.6373560288391896), ('std', 4.73169246907768), ('median', -0.17981359991521606), ('5.0%', -4.523359717458554), ('95.0%', 3.155401982311051), ('n_eff', 437361.06038586085), ('r_hat', 1.0087731051318587)])"
experiment_id,norm_lambdas
LDZ3WJR9,"OrderedDict([('mean', -0.2475719214981528), ('std', 2.083760006060875), ('median', -0.057054681154618744), ('5.0%', -2.0267055961154), ('95.0%', 1.9226660444606296), ('n_eff', 807098.517225458), ('r_hat', 0.9962793721100502)])"
experiment_id,norm_lambdas
4L8QQCZR,"OrderedDict([('mean', -1.6358884118076054), ('std', 6.216458861975278), ('median', -0.5872837227464724), ('5.0%', -8.868157522655858), ('95.0%', 4.592376657656845), ('n_eff', 508209.0482147219), ('r_hat', 1.0276496152551007)])"
experiment_id,norm_lambdas
Q59GC1M2,"OrderedDict([('mean', -1.297342404538674), ('std', 6.046232374208194), ('median', -0.669873532567145), ('5.0%', -10.064076927518608), ('95.0%', 6.165986081420712), ('n_eff', 453748.0489357304), ('r_hat', 1.0239489143641556)])"
experiment_id,norm_lambdas
17HFC23V,"OrderedDict([('mean', -0.3646741134312949), ('std', 3.4104295432425578), ('median', -0.04528194464328286), ('5.0%', -2.640392700973336), ('95.0%', 2.554781757830679), ('n_eff', 1011512.0455397307), ('r_hat', 0.994374521668391)])"
experiment_id,norm_lambdas
WPMEWNZ7,"OrderedDict([('mean', -0.4800632912792407), ('std', 2.9957976152149977), ('median', -0.12322764492251212), ('5.0%', -2.996285584023214), ('95.0%', 2.5738624679414372), ('n_eff', 683739.3451600813), ('r_hat', 0.995718608005269)])"
experiment_id,norm_lambdas
ULM7VF99,"OrderedDict([('mean', -3.0000083798144437), ('std', 8.712105720975034), ('median', -1.3918881204278382), ('5.0%', -15.257384784882449), ('95.0%', 7.881624124427014), ('n_eff', 406467.47525151115), ('r_hat', 1.0149096556935921)])"
experiment_id,norm_lambdas
M7B7SIDR,"OrderedDict([('mean', -2.255849642645486), ('std', 8.386371713847547), ('median', -0.827416685724528), ('5.0%', -12.231070167026198), ('95.0%', 8.595148801456178), ('n_eff', 452174.81140118826), ('r_hat', 1.0008940240224928)])"
experiment_id,norm_lambdas
FNIJGJF3,"OrderedDict([('mean', -3.221773150909937), ('std', 9.361829921512959), ('median', -1.204183875997204), ('5.0%', -14.484730041407943), ('95.0%', 7.271580403782431), ('n_eff', 522680.6224695447), ('r_hat', 1.0201508144354503)])"
experiment_id,norm_lambdas
KCH9C0I1,"OrderedDict([('mean', -1.6811938380735238), ('std', 6.17408358352668), ('median', -0.809905859013264), ('5.0%', -9.607769477893374), ('95.0%', 5.324317887296291), ('n_eff', 521950.74974572693), ('r_hat', 1.0117370491742985)])"
experiment_id,norm_lambdas
657GG1V2,"OrderedDict([('mean', -1.4760780619510163), ('std', 6.421706223932095), ('median', -0.5960729565082545), ('5.0%', -9.487614443573559), ('95.0%', 5.5741437714271935), ('n_eff', 473743.0126317407), ('r_hat', 1.006975863814824)])"
experiment_id,norm_lambdas
7WWTBYEL,"OrderedDict([('mean', -2.3762224310687605), ('std', 7.444777291235994), ('median', -0.7762008362152026), ('5.0%', -11.888153916221366), ('95.0%', 6.068768579750279), ('n_eff', 467464.63224439), ('r_hat', 1.0039305623274435)])"
experiment_id,norm_lambdas
LM9XGF99,"OrderedDict([('mean', -1.258280035059971), ('std', 5.46250233867367), ('median', -0.3099835050306441), ('5.0%', -5.736145205324373), ('95.0%', 3.4825670823614026), ('n_eff', 796987.578097138), ('r_hat', 0.9972939137556598)])"
experiment_id,norm_lambdas
L6AUR5AB,"OrderedDict([('mean', -2.437540734301522), ('std', 9.42973125630897), ('median', -1.0838582126401475), ('5.0%', -18.122245323684393), ('95.0%', 10.34498422464154), ('n_eff', 429656.0645441825), ('r_hat', 1.009582308568062)])"
experiment_id,norm_lambdas
GZ10B6B0,"OrderedDict([('mean', -0.46558820764773323), ('std', 3.1833353037928642), ('median', -0.11243801078456853), ('5.0%', -2.921859196694947), ('95.0%', 2.5322631984701744), ('n_eff', 921530.254919052), ('r_hat', 0.9958678823915494)])"
experiment_id,norm_lambdas
U8QN9SQ1,"OrderedDict([('mean', -1.2387358746487973), ('std', 5.0753981308280816), ('median', -0.33228459885293804), ('5.0%', -5.903558479311347), ('95.0%', 3.695259730042507), ('n_eff', 360280.43334588857), ('r_hat', 0.9967389340019956)])"
experiment_id,norm_lambdas
D7Y79P2O,"OrderedDict([('mean', -2.0516412597869262), ('std', 7.565997104291941), ('median', -0.8395768192068415), ('5.0%', -12.662871699024747), ('95.0%', 6.045741518399472), ('n_eff', 705690.9906454477), ('r_hat', 0.9996214994156724)])"
experiment_id,norm_lambdas
K8NP5222,"OrderedDict([('mean', -2.49974116103616), ('std', 7.9278538773168306), ('median', -0.9664704532473769), ('5.0%', -14.068571145776874), ('95.0%', 7.268316216868233), ('n_eff', 504742.79671892436), ('r_hat', 1.0032547817654787)])"
experiment_id,norm_lambdas
M3YXXJYD,"OrderedDict([('mean', -4.90284669987468), ('std', 12.607748125293512), ('median', -1.477531701440096), ('5.0%', -24.178980598929147), ('95.0%', 9.043785002654477), ('n_eff', 359892.04024584475), ('r_hat', 1.0290748103074905)])"
experiment_id,norm_lambdas
K9P3HVIQ,"OrderedDict([('mean', -4.599980137755567), ('std', 11.338093828403293), ('median', -1.939765567331476), ('5.0%', -22.70024830084451), ('95.0%', 8.206078303423974), ('n_eff', 658058.1894432934), ('r_hat', 1.0041527324501283)])"
experiment_id,norm_lambdas
XL6PZ4SS,"OrderedDict([('mean', -4.5953583321806635), ('std', 11.340784648387048), ('median', -1.9519992609708763), ('5.0%', -22.242066912191074), ('95.0%', 8.799087741134358), ('n_eff', 641341.4714138473), ('r_hat', 1.003714120608037)])"
experiment_id,norm_lambdas
MTM4ME03,"OrderedDict([('mean', 0.6772351205137042), ('std', 9.4405574982542), ('median', 0.08671718073799332), ('5.0%', -10.40893728763947), ('95.0%', 14.153435476680567), ('n_eff', 617486.3851036392), ('r_hat', 0.9936161485606684)])"
experiment_id,norm_lambdas
XVS2P914,"OrderedDict([('mean', -4.666908226587851), ('std', 10.67867577194523), ('median', -1.838042302699763), ('5.0%', -20.95399855674552), ('95.0%', 7.169560886274395), ('n_eff', 409364.8179616581), ('r_hat', 1.013844391580938)])"
experiment_id,norm_lambdas
MDHXA4RR,"OrderedDict([('mean', 0.3521173736459079), ('std', 6.6296850035998585), ('median', 0.07940743900359121), ('5.0%', -7.797218182928774), ('95.0%', 8.861098224852084), ('n_eff', 560414.3686745522), ('r_hat', 0.9932187848350874)])"
experiment_id,norm_lambdas
7BWVF6JU,"OrderedDict([('mean', -4.778448613714878), ('std', 10.694453546379114), ('median', -2.370325313140502), ('5.0%', -22.204928755149066), ('95.0%', 8.695551120091126), ('n_eff', 691092.1865355402), ('r_hat', 1.022377255941453)])"
experiment_id,norm_lambdas
8A1QIHQ7,"OrderedDict([('mean', -0.0031299703986878216), ('std', 0.9964562738293258), ('median', -0.0027403027996278297), ('5.0%', -1.6458430266595208), ('95.0%', 1.629635187843315), ('n_eff', 78286.1179692794), ('r_hat', 0.998845593602035)])"
experiment_id,norm_lambdas
FTLA71NF,"OrderedDict([('mean', -0.006039395186963535), ('std', 0.9954336401619407), ('median', -0.0025861080930620526), ('5.0%', -1.634217600145024), ('95.0%', 1.6308930797679113), ('n_eff', 78565.32518029097), ('r_hat', 1.0001566232229946)])"
experiment_id,norm_lambdas
SYEX64RT,"OrderedDict([('mean', 0.0077311271762647805), ('std', 0.9974705732647129), ('median', 0.007616133940614264), ('5.0%', -1.6641280393227333), ('95.0%', 1.619708108020268), ('n_eff', 64688.24157934353), ('r_hat', 1.0026696607818792)])"
experiment_id,norm_lambdas
122YBAMY,"OrderedDict([('mean', 0.0085393479228231), ('std', 1.0002290084622316), ('median', 0.006473164991922239), ('5.0%', -1.638552873207272), ('95.0%', 1.6297851365898444), ('n_eff', 66337.22306577048), ('r_hat', 1.0055207979298961)])"
experiment_id,norm_lambdas
TG56HICK,"OrderedDict([('mean', 0.006630980864466028), ('std', 0.9965558937568373), ('median', 0.0029279835218872993), ('5.0%', -1.6156631609485446), ('95.0%', 1.6484314965043299), ('n_eff', 66119.77433332152), ('r_hat', 1.0003159764827745)])"
experiment_id,norm_lambdas
JBT8N981,"OrderedDict([('mean', -0.0005142355486979531), ('std', 0.9937308613942788), ('median', -0.0015854036215355244), ('5.0%', -1.6594446845132815), ('95.0%', 1.604895627590163), ('n_eff', 77781.6852191165), ('r_hat', 1.002440471826119)])"
experiment_id,norm_lambdas
2CONU35G,"OrderedDict([('mean', 0.004087412211663857), ('std', 0.9914056681474754), ('median', 0.0025291749051848415), ('5.0%', -1.6280074494781445), ('95.0%', 1.6375156543846647), ('n_eff', 78509.21113248529), ('r_hat', 0.9982059551307675)])"
experiment_id,norm_lambdas
8MFM02O3,"OrderedDict([('mean', -0.0013323839421457084), ('std', 0.9984509450882805), ('median', 0.004959854588760412), ('5.0%', -1.6256074976045725), ('95.0%', 1.6556774449203973), ('n_eff', 77113.93147511609), ('r_hat', 1.0029121684403381)])"
experiment_id,norm_lambdas
VA5HA0FW,"OrderedDict([('mean', -0.00013049187607342428), ('std', 0.9929767977878381), ('median', 0.00229980129603746), ('5.0%', -1.6147624240785685), ('95.0%', 1.6453653617953414), ('n_eff', 77910.78888385251), ('r_hat', 1.0019480353230539)])"
experiment_id,norm_lambdas
EL0QWIX5,"OrderedDict([('mean', 0.0009903011222143591), ('std', 0.9940223590241368), ('median', 0.003434891474968273), ('5.0%', -1.6293483333883305), ('95.0%', 1.6298732667519438), ('n_eff', 78285.83412963258), ('r_hat', 1.0005570300672795)])"
experiment_id,norm_lambdas
0SKBPEUZ,"OrderedDict([('mean', 0.005520494845508844), ('std', 0.9931796160526596), ('median', -0.0023297379590953558), ('5.0%', -1.6802527401334775), ('95.0%', 1.5753416624801195), ('n_eff', 68088.4970597562), ('r_hat', 0.9980476186936204)])"
experiment_id,norm_lambdas
C6ZU8Y5I,"OrderedDict([('mean', 0.008291363950347082), ('std', 0.9997621582745911), ('median', 0.009567504207948212), ('5.0%', -1.6163706913110545), ('95.0%', 1.6500571986368686), ('n_eff', 65196.90337738442), ('r_hat', 1.0067060234098735)])"
experiment_id,norm_lambdas
OGWPD7EF,"OrderedDict([('mean', 0.011809665035900965), ('std', 0.9926284828835579), ('median', 0.011937553720022653), ('5.0%', -1.650212764732405), ('95.0%', 1.6081577326009544), ('n_eff', 65711.84390208713), ('r_hat', 1.0037323521050856)])"
experiment_id,norm_lambdas
0ZW1I77F,"OrderedDict([('mean', -0.0036690750702098713), ('std', 0.9992168530149844), ('median', -0.00627283128028659), ('5.0%', -1.6181673205816292), ('95.0%', 1.6565443164173879), ('n_eff', 65739.39318756208), ('r_hat', 1.0063439053312782)])"
experiment_id,norm_lambdas
41UNEDZ7,"OrderedDict([('mean', 0.0035183882746191815), ('std', 0.9943774995772239), ('median', 0.004232865642100692), ('5.0%', -1.5763315852264093), ('95.0%', 1.6846140836622991), ('n_eff', 64824.72409730621), ('r_hat', 1.0042398838148952)])"
experiment_id,norm_lambdas
76DOTQ25,"OrderedDict([('mean', 0.0019927220311345235), ('std', 0.9949680497982765), ('median', 0.0020313171365041096), ('5.0%', -1.6863130042906989), ('95.0%', 1.5856351205542818), ('n_eff', 77957.77554736055), ('r_hat', 1.0036245792363934)])"
experiment_id,norm_lambdas
5VF7T6UC,"OrderedDict([('mean', -0.0015618141526785537), ('std', 0.994219088135599), ('median', -0.0021417899446673763), ('5.0%', -1.6156176536081517), ('95.0%', 1.663439242776497), ('n_eff', 79234.08037351095), ('r_hat', 1.0002015069321066)])"
experiment_id,norm_lambdas
ZRI940CP,"OrderedDict([('mean', 0.0009903011222143591), ('std', 0.9940223590241368), ('median', 0.003434891474968273), ('5.0%', -1.6293483333883305), ('95.0%', 1.6298732667519438), ('n_eff', 78285.83412963258), ('r_hat', 1.0005570300672795)])"
experiment_id,norm_lambdas
H3R651FF,"OrderedDict([('mean', 0.0017160947180406474), ('std', 0.989134587581998), ('median', -0.0018039339031876772), ('5.0%', -1.6419229216688962), ('95.0%', 1.5992062072974884), ('n_eff', 77571.91042057451), ('r_hat', 1.0021992176136478)])"
experiment_id,norm_lambdas
R1HN2P5F,"OrderedDict([('mean', 0.00072913893145418), ('std', 0.994469574578275), ('median', 0.001416963021776543), ('5.0%', -1.626187000219598), ('95.0%', 1.6294258623855158), ('n_eff', 77049.88792048961), ('r_hat', 1.002411890049509)])"
experiment_id,norm_lambdas
4RD8MQ3N,"OrderedDict([('mean', 0.00023932687004252028), ('std', 1.1568152026172371), ('median', -0.005002474530402036), ('5.0%', -1.907241816191639), ('95.0%', 1.8829123256349343), ('n_eff', 137936.68518578255), ('r_hat', 0.9535493670986945)])"
experiment_id,norm_lambdas
7ZCLE2YJ,"OrderedDict([('mean', 0.005426111914690906), ('std', 0.996280712686016), ('median', 0.003953602427577233), ('5.0%', -1.6501223532434703), ('95.0%', 1.6193130178452655), ('n_eff', 66685.74735621265), ('r_hat', 1.0037218805812647)])"
experiment_id,norm_lambdas
WE8SJGAS,"OrderedDict([('mean', 0.00286135962336804), ('std', 0.9926130851411318), ('median', -0.0003823399992783272), ('5.0%', -1.6512849856179501), ('95.0%', 1.603618970170477), ('n_eff', 66249.14370902606), ('r_hat', 1.0013763645152374)])"
experiment_id,norm_lambdas
5PGUXGJR,"OrderedDict([('mean', -0.0005142355486979531), ('std', 0.9937308613942788), ('median', -0.0015854036215355244), ('5.0%', -1.6594446845132815), ('95.0%', 1.604895627590163), ('n_eff', 77781.6852191165), ('r_hat', 1.002440471826119)])"
experiment_id,norm_lambdas
GNB9ZX1G,"OrderedDict([('mean', 0.000977639274966843), ('std', 0.9957722150348773), ('median', 0.0013638206235553436), ('5.0%', -1.6719057487025921), ('95.0%', 1.5983364748973272), ('n_eff', 77315.72841071758), ('r_hat', 1.0019513412160062)])"
experiment_id,norm_lambdas
NEIKZQOJ,"OrderedDict([('mean', 0.0009903011222143591), ('std', 0.9940223590241368), ('median', 0.003434891474968273), ('5.0%', -1.6293483333883305), ('95.0%', 1.6298732667519438), ('n_eff', 78285.83412963258), ('r_hat', 1.0005570300672795)])"
experiment_id,norm_lambdas
F3O53J28,"OrderedDict([('mean', 0.0017160947180406474), ('std', 0.989134587581998), ('median', -0.0018039339031876772), ('5.0%', -1.6419229216688962), ('95.0%', 1.5992062072974884), ('n_eff', 77571.91042057451), ('r_hat', 1.0021992176136478)])"
experiment_id,norm_lambdas
NV1R5UFI,"OrderedDict([('mean', 0.008291363950347082), ('std', 0.9997621582745911), ('median', 0.009567504207948212), ('5.0%', -1.6163706913110545), ('95.0%', 1.6500571986368686), ('n_eff', 65196.90337738442), ('r_hat', 1.0067060234098735)])"
experiment_id,norm_lambdas
E3JUUO81,"OrderedDict([('mean', 0.00286135962336804), ('std', 0.9926130851411318), ('median', -0.0003823399992783272), ('5.0%', -1.6512849856179501), ('95.0%', 1.603618970170477), ('n_eff', 66249.14370902606), ('r_hat', 1.0013763645152374)])"
experiment_id,norm_lambdas
YP301L5O,"OrderedDict([('mean', 0.002569937951569376), ('std', 0.9961559256204952), ('median', 0.005280784599548002), ('5.0%', -1.6367673641597342), ('95.0%', 1.638510326162268), ('n_eff', 79296.68126715007), ('r_hat', 1.000856191594511)])"
experiment_id,norm_lambdas
RNNJHU53,"OrderedDict([('mean', 0.0085393479228231), ('std', 1.0002290084622316), ('median', 0.006473164991922239), ('5.0%', -1.638552873207272), ('95.0%', 1.6297851365898444), ('n_eff', 66337.22306577048), ('r_hat', 1.0055207979298961)])"
experiment_id,norm_lambdas
L7EVYM59,"OrderedDict([('mean', -0.0025007858032726504), ('std', 0.9962087968331154), ('median', -0.005651325294357568), ('5.0%', -1.658372379399954), ('95.0%', 1.6097056348851257), ('n_eff', 78954.42006491033), ('r_hat', 1.000189183922775)])"
experiment_id,norm_lambdas
7H4J7FAH,"OrderedDict([('mean', 0.0017160947180406474), ('std', 0.989134587581998), ('median', -0.0018039339031876772), ('5.0%', -1.6419229216688962), ('95.0%', 1.5992062072974884), ('n_eff', 77571.91042057451), ('r_hat', 1.0021992176136478)])"
experiment_id,norm_lambdas
YY0BZKKD,"OrderedDict([('mean', 0.011809665035900965), ('std', 0.9926284828835579), ('median', 0.011937553720022653), ('5.0%', -1.650212764732405), ('95.0%', 1.6081577326009544), ('n_eff', 65711.84390208713), ('r_hat', 1.0037323521050856)])"
experiment_id,norm_lambdas
6IXFZ7IE,"OrderedDict([('mean', -0.006039395186963535), ('std', 0.9954336401619407), ('median', -0.0025861080930620526), ('5.0%', -1.634217600145024), ('95.0%', 1.6308930797679113), ('n_eff', 78565.32518029097), ('r_hat', 1.0001566232229946)])"
experiment_id,norm_lambdas
JAKHXC5D,"OrderedDict([('mean', 0.003571055439021468), ('std', 0.9970925719806736), ('median', 0.004002628183643678), ('5.0%', -1.674626675547177), ('95.0%', 1.6066980570719605), ('n_eff', 77572.74386223489), ('r_hat', 1.0020610155639886)])"
experiment_id,norm_lambdas
129ZI9PY,"OrderedDict([('mean', -0.11790578810051815), ('std', 2.3891160053729927), ('median', -0.012245886640863811), ('5.0%', -1.9880818626144037), ('95.0%', 1.9443141654169658), ('n_eff', 528584.2228772937), ('r_hat', 1.003640400987181)])"
experiment_id,norm_lambdas
25NOS3D2,"OrderedDict([('mean', -0.5006817117898796), ('std', 4.21419965827246), ('median', -0.17597400348298778), ('5.0%', -3.920690864923452), ('95.0%', 2.9451371603413286), ('n_eff', 489811.0452489646), ('r_hat', 1.0067841575100436)])"
experiment_id,norm_lambdas
TJ4Z3BQO,"OrderedDict([('mean', -0.1993696588257369), ('std', 1.9134795956406283), ('median', -0.04993781391194661), ('5.0%', -1.949832574241408), ('95.0%', 1.8824496447166765), ('n_eff', 890255.4353242611), ('r_hat', 0.9974814102510254)])"
experiment_id,norm_lambdas
BRSXO2Y3,"OrderedDict([('mean', -1.049320143455586), ('std', 4.368937729489051), ('median', -0.3408765620270796), ('5.0%', -5.4810787350983725), ('95.0%', 3.4229811365055345), ('n_eff', 743503.1356822904), ('r_hat', 0.9990351344311047)])"
experiment_id,norm_lambdas
JBCU751K,"OrderedDict([('mean', -3.0000083798144437), ('std', 8.712105720975034), ('median', -1.3918881204278382), ('5.0%', -15.257384784882449), ('95.0%', 7.881624124427014), ('n_eff', 406467.47525151115), ('r_hat', 1.0149096556935921)])"
experiment_id,norm_lambdas
7Z9A36B0,"OrderedDict([('mean', -2.1385311728978467), ('std', 7.218631985918314), ('median', -0.7648619129455658), ('5.0%', -10.88198808970541), ('95.0%', 6.61940555591831), ('n_eff', 533812.1555460603), ('r_hat', 0.9965131472458908)])"
experiment_id,norm_lambdas
KKJ7JNEN,"OrderedDict([('mean', -4.3963247544099335), ('std', 11.84092144711027), ('median', -1.8000683869706908), ('5.0%', -22.035558878265153), ('95.0%', 9.814778664336508), ('n_eff', 794558.0275626938), ('r_hat', 1.014067822936301)])"
